order_id,merchant_id,confirm_time,true_kpt,rider_arrival_time,restaurent_load,for_time,order_time,zomato_baseline,sensor_kpt
2331,37,45312.58,1383.33,45994.82,6,46705.67,753.35,1252.55,1383.75
2332,15,77742.24,1410.18,78220.18,4,79153.48,1294.04,1236.04,1433.09
2333,44,14369.63,1509.11,14840.64,2,15901.24,236.73,1197.90,-1.00
2334,36,69629.56,1242.71,70001.89,7,71039.33,1157.92,1217.08,1266.38
2335,15,68560.54,1476.78,68653.31,7,70324.68,1140.42,1236.04,1501.91
2336,43,11089.02,1872.55,11563.08,3,13069.79,183.14,1249.83,1894.90
2337,48,34579.60,664.60,34914.47,6,35357.74,573.93,1221.13,683.99
2338,23,14862.42,787.85,15600.04,0,15754.66,245.02,1262.18,812.21
2339,6,22139.23,982.60,22616.49,2,23229.82,366.80,1224.18,991.75
2340,46,22898.60,716.28,23504.07,0,23635.22,379.07,1205.78,-1.00
2341,50,48208.72,2135.87,48838.67,7,50514.72,800.98,1203.29,2140.62
2342,44,35674.51,852.01,36341.11,2,36530.41,592.43,1197.90,860.27
2343,43,81981.58,1088.34,82635.98,3,83146.96,1364.74,1249.83,1097.37
2344,45,11067.87,1112.31,11666.76,1,12144.62,181.97,1237.68,1138.66
2345,21,84211.82,1221.62,84700.68,3,85374.25,1402.12,1229.07,1228.42
2346,23,20080.72,1086.20,20385.84,6,21234.60,332.12,1262.18,1108.24
2347,43,66932.85,1232.82,67370.53,8,68378.22,1112.94,1249.83,1245.50
2348,16,29445.66,1767.39,29896.70,4,31286.11,488.12,1244.70,1788.46
2349,47,12478.98,1202.47,12994.09,2,13735.51,206.04,1239.46,1227.39
2350,15,74204.72,1492.86,74905.39,3,75666.03,1235.36,1236.04,1505.06
2351,25,26757.55,1180.12,27252.59,1,27995.01,444.76,1205.71,1183.03
2352,36,57074.31,1027.89,57524.14,2,58217.67,948.75,1217.08,1055.72
2353,11,49107.09,1239.04,49606.20,9,50571.83,815.68,1250.04,1241.33
2354,15,40897.85,1336.09,41201.38,2,42210.93,679.33,1236.04,1357.78
2355,4,42916.10,1247.70,43463.65,2,44136.37,713.98,1206.64,1275.98
2356,21,63437.54,1310.96,63798.86,7,64902.15,1054.42,1229.07,1319.17
2357,13,7762.27,1035.67,8261.31,5,8864.57,126.39,1223.93,1040.34
2358,22,57842.81,960.20,58216.25,5,58889.77,962.18,1222.09,968.87
2359,19,77529.54,1211.31,78025.90,4,78709.10,1289.97,1231.84,1212.14
2360,34,5146.17,962.40,5655.56,1,6225.16,83.22,1231.68,989.83
2361,14,12300.82,1159.88,12870.98,3,13520.22,202.54,1223.04,1167.82
2362,4,62093.13,951.69,62648.43,4,63052.49,1031.95,1206.64,967.41
2363,48,37854.92,1105.55,38444.53,4,38954.60,629.69,1221.13,1107.69
2364,46,34996.29,1180.75,35489.01,1,36251.67,581.11,1205.78,1203.91
2365,27,11976.95,1938.97,12355.72,2,13950.15,197.23,1274.00,1952.13
2366,29,43951.74,1095.08,44374.00,7,45230.80,729.75,1212.03,1106.40
2367,47,11098.41,914.65,11609.36,4,11974.64,182.23,1239.46,926.53
2368,28,41357.37,1512.46,41963.57,4,42919.47,686.33,1238.69,1541.15
2369,35,66097.81,1082.83,66640.79,3,67208.31,1099.61,1275.43,1086.19
2370,8,22473.73,2181.76,23074.48,5,24724.50,371.90,1229.21,2209.56
2371,16,41651.20,753.45,42193.61,3,42521.60,692.33,1244.70,770.31
2372,42,85820.86,1119.98,86297.33,6,86961.85,1428.50,1199.29,1137.09
2373,36,59417.00,1037.65,59930.68,2,60569.59,988.78,1217.08,1046.56
2374,30,72851.41,1762.13,73363.93,11,74740.96,1211.55,1177.83,1772.82
2375,18,36021.13,864.09,36550.07,2,36929.09,597.38,1204.49,884.12
2376,2,66433.94,1072.67,66988.30,3,67595.53,1105.72,1225.11,1083.03
2377,49,3566.73,1293.75,4028.72,0,4837.27,58.33,1228.05,1312.10
2378,13,10777.39,1009.20,11299.48,0,11819.55,176.99,1223.93,1029.07
2379,4,17679.73,867.02,18166.93,3,18634.05,292.42,1206.64,867.95
2380,26,34903.81,1217.24,35559.24,1,36150.23,578.81,1223.49,1237.13
2381,25,73162.63,1534.68,73550.68,14,74922.70,1217.87,1205.71,1536.57
2382,30,29985.91,1086.72,30354.57,5,31023.95,498.62,1177.83,1108.98
2383,11,56678.36,1347.32,57084.07,5,58122.22,942.65,1250.04,1370.31
2384,7,61355.01,896.54,61733.21,4,62192.93,1021.41,1210.21,900.91
2385,31,50737.57,1323.82,51171.77,5,52093.50,844.10,1254.33,1341.94
2386,44,30940.82,1188.20,31289.31,2,32154.45,514.43,1197.90,1192.40
2387,10,49944.30,1256.64,50556.29,7,51336.24,830.96,1271.32,1282.46
2388,39,29644.48,737.90,30151.34,4,30363.75,492.86,1229.33,752.51
2389,13,7421.16,802.30,7942.95,5,8294.27,120.78,1223.93,811.34
2390,31,85871.69,1414.58,86245.74,4,87387.71,1429.64,1254.33,1437.82
2391,7,11101.83,1407.79,11604.44,3,12479.87,183.14,1210.21,1437.47
2392,49,6418.73,1071.60,6918.28,1,7603.06,104.18,1228.05,1098.08
2393,42,76046.34,1804.60,76232.68,4,77823.18,1265.08,1199.29,1828.40
2394,42,26212.68,1257.18,26534.00,5,27520.61,434.64,1199.29,1267.90
2395,36,56330.33,1376.86,56720.87,3,57764.46,936.43,1217.08,1403.94
2396,20,28585.55,1348.89,29149.13,9,30175.65,473.77,1228.61,1368.35
2397,4,33986.97,1284.94,34416.09,1,35348.54,563.69,1206.64,1294.02
2398,7,22783.68,986.15,23363.00,3,23809.95,377.44,1210.21,986.22
2399,1,29805.80,1318.83,30354.89,4,31069.56,493.98,1229.10,1319.81
2400,44,35608.76,678.01,35868.12,1,36322.14,591.41,1197.90,685.01
2401,45,62337.22,1421.19,62901.44,3,63848.35,1037.40,1237.68,1422.25
2402,42,44362.34,2212.16,44748.26,4,46618.27,736.61,1199.29,2212.17
2403,47,81649.01,977.71,82191.67,3,82594.95,1358.73,1239.46,985.25
2404,13,3787.20,1277.09,4078.91,4,5041.30,60.31,1223.93,1291.16
2405,22,43529.92,1016.78,43920.27,4,44575.98,724.42,1222.09,1018.32
2406,21,50584.72,1192.60,50918.33,8,51919.26,841.28,1229.07,1198.68
2407,22,79678.76,1202.10,80151.70,2,80844.04,1325.08,1222.09,1202.78
2408,28,4337.25,1283.41,4906.93,2,5664.28,70.79,1238.69,1290.67
2409,9,49723.35,1633.37,50074.38,2,51468.23,825.84,1209.60,-1.00
2410,26,73928.09,999.66,74490.80,3,74911.54,1229.23,1223.49,1027.11
2411,9,21068.41,1306.78,21536.45,3,22399.31,348.38,1209.60,1325.45
2412,15,75839.30,1219.83,76544.27,10,77237.31,1261.86,1236.04,1245.85
2413,10,1782.98,1163.85,2274.88,2,3019.05,27.42,1271.32,1181.85
2414,24,63448.43,1158.19,63805.06,3,64643.03,1054.73,1273.36,1176.20
2415,42,80774.09,1079.67,81350.05,4,81901.27,1343.68,1199.29,1088.69
2416,8,56917.49,1214.16,57295.42,0,58167.39,946.36,1229.21,1220.69
2417,24,38110.00,1168.34,38480.70,5,39364.51,632.20,1273.36,1193.78
2418,16,4020.00,1412.04,4445.42,6,5404.59,64.63,1244.70,1436.01
2419,49,79674.89,1076.13,80124.64,1,80844.22,1324.96,1228.05,1095.75
2420,26,40700.48,885.05,41193.56,2,41547.02,677.23,1223.49,892.30
2421,27,2581.99,1170.10,2945.39,1,3800.85,41.76,1274.00,1196.38
2422,37,59714.72,926.65,60134.58,4,60670.57,993.34,1252.55,-1.00
2423,4,41736.92,2102.99,42144.59,4,43849.91,693.85,1206.64,2132.76
2424,50,10897.36,1568.11,11417.75,4,12500.63,179.06,1203.29,1590.58
2425,24,18592.36,1180.39,18954.81,4,19759.65,308.55,1273.36,1187.31
2426,19,5749.13,1390.16,6037.90,7,7331.56,92.87,1231.84,1413.68
2427,36,49716.77,1632.54,50065.38,8,51475.76,826.98,1217.08,1644.56
2428,39,53854.82,1714.84,54280.51,14,55869.20,895.72,1229.33,1735.52
2429,10,43789.10,1607.64,44308.47,11,45533.02,728.27,1271.32,1636.82
2430,25,70727.15,1246.01,71317.12,7,72242.34,1176.63,1205.71,1253.01
2431,18,74458.20,1536.19,74790.75,5,75998.18,1239.85,1204.49,1546.39
2432,19,53267.91,1246.41,53568.99,8,54766.73,886.50,1231.84,1268.74
2433,36,1251.66,979.40,1710.01,1,2232.61,18.37,1217.08,981.73
2434,10,60150.22,1047.94,60547.35,4,61308.82,1001.13,1271.32,1054.34
2435,33,36203.39,1230.83,36623.89,2,37400.75,601.92,1210.49,1244.74
2436,50,49019.32,1663.95,49670.81,8,50867.01,814.40,1203.29,1679.54
2437,5,56151.76,1205.39,56472.41,1,57473.37,934.68,1243.78,1208.90
2438,47,30372.94,880.77,30827.99,1,31223.85,504.34,1239.46,908.89
2439,49,79300.08,759.67,79836.96,0,80098.72,1320.62,1228.05,778.62
2440,35,11677.05,1349.65,12061.28,2,12972.45,192.92,1275.43,1367.51
2441,44,58162.50,1872.66,58765.45,5,60134.40,966.98,1197.90,-1.00
2442,34,447.48,1189.74,1107.51,2,1623.18,6.28,1231.68,1209.84
2443,33,80056.46,884.92,80514.73,2,80955.36,1331.50,1210.49,890.08
2444,21,9889.50,1603.08,10554.07,1,11503.47,162.01,1229.07,1620.44
2445,17,8270.60,730.36,8766.04,2,8982.75,136.63,1259.72,760.10
2446,22,28950.75,1368.00,29304.88,2,30384.19,479.53,1222.09,1376.89
2447,48,32371.83,1583.36,32953.92,4,33993.87,537.94,1221.13,1600.69
2448,37,18585.62,1141.55,18940.73,3,19709.94,308.59,1252.55,1141.70
2449,15,50615.12,1276.90,50946.53,3,51994.88,842.58,1236.04,1302.95
2450,35,38376.80,1836.69,38950.36,2,40228.03,637.80,1275.43,1861.76
2451,28,3088.35,1226.39,3478.57,6,4340.58,49.21,1238.69,1256.12
2452,7,27717.80,1318.89,28406.74,5,29060.40,460.30,1210.21,1336.73
2453,32,70181.81,1415.18,70460.40,3,71549.37,1167.02,1190.19,1423.32
2454,11,59736.21,1229.77,60334.76,4,60920.83,993.17,1250.04,1256.76
2455,10,62730.86,1402.39,63194.23,2,64219.59,1043.81,1271.32,1426.75
2456,9,60465.42,1102.86,60687.85,1,61652.63,1005.29,1209.60,1105.58
2457,14,27040.93,786.90,27655.93,2,27901.51,447.80,1223.04,811.01
2458,13,8682.13,1003.28,9047.30,4,9770.84,143.52,1223.93,1005.61
2459,25,23637.90,1033.19,23826.37,0,24657.73,392.35,1205.71,1050.07
2460,2,71981.85,1000.46,72678.52,6,73091.51,1197.77,1225.11,1007.88
2461,35,84832.44,1227.94,85409.39,3,86008.69,1411.88,1275.43,1257.25
2462,7,42793.45,1036.16,43236.87,6,43867.94,711.14,1210.21,1045.66
2463,21,934.19,1052.12,1566.03,6,2026.83,13.97,1229.07,1059.81
2464,18,12239.94,1066.22,12729.59,3,13325.99,201.66,1204.49,1078.67
2465,3,27965.17,1009.01,28464.61,4,29042.88,463.80,1201.25,1036.91
2466,42,50119.11,1466.45,50790.28,9,51763.37,833.16,1199.29,1480.57
2467,39,6561.74,606.95,7081.61,2,7169.11,108.13,1229.33,615.61
2468,41,81623.31,1226.33,82236.56,7,82984.39,1358.43,1199.85,1253.50
2469,49,31645.98,1655.27,32064.53,2,33420.28,525.72,1228.05,-1.00
2470,11,78966.20,1401.56,79289.19,7,80603.12,1314.12,1250.04,1418.27
2471,39,67607.71,1128.48,68049.99,5,68772.26,1123.95,1229.33,1128.91
2472,24,65387.44,1406.39,65950.92,2,66748.08,1087.83,1273.36,1411.45
2473,46,52482.25,1311.37,53147.90,8,53964.86,873.68,1205.78,1328.42
2474,19,54266.78,1104.05,54760.75,2,55411.83,902.57,1231.84,1111.30
2475,4,55281.96,1165.32,56021.40,4,56518.26,918.72,1206.64,1182.10
2476,26,54475.14,1376.01,54873.73,3,55893.69,905.36,1223.49,1378.59
2477,38,47963.73,1908.13,48340.58,6,49985.31,797.37,1246.01,1924.52
2478,42,85316.14,1581.80,85818.32,3,86884.66,1420.44,1199.29,1598.40
2479,32,63385.72,1381.22,63898.67,4,64857.17,1054.50,1190.19,1407.71
2480,39,67255.81,817.36,67701.66,3,68141.97,1118.80,1229.33,830.43
2481,45,75560.77,1435.52,75995.02,14,77127.33,1256.35,1237.68,1453.93
2482,46,18768.58,1071.27,19163.83,2,19843.12,310.52,1205.78,1075.91
2483,36,7383.99,1172.57,7954.92,5,8676.22,120.68,1217.08,1198.89
2484,40,41841.05,1705.87,42343.41,3,43513.15,695.37,1223.21,1714.41
2485,37,44519.11,1293.83,45050.56,9,45958.70,740.28,1252.55,1318.24
2486,33,71798.86,1569.08,71990.36,8,73592.38,1194.02,1210.49,1598.56
2487,36,38462.29,1281.02,39081.93,7,40000.87,639.05,1217.08,1298.23
2488,3,49501.06,1447.43,49882.23,10,51073.42,822.03,1201.25,1450.68
2489,9,45653.78,1348.42,46288.93,10,47169.18,758.98,1209.60,1359.12
2490,8,3368.88,1522.83,3704.61,4,4914.63,55.01,1229.21,1539.93
2491,33,53296.48,1573.67,53625.31,9,55113.01,885.91,1210.49,1586.55
2492,6,71608.54,1802.89,72034.99,6,73409.40,1192.38,1224.18,1825.25
2493,41,13698.11,1225.49,14225.85,1,14958.43,226.80,1199.85,1254.26
2494,39,51452.71,1375.45,52071.31,9,53022.06,855.84,1229.33,1380.49
2495,4,51436.69,1115.90,51895.44,3,52586.54,854.80,1206.64,1132.75
2496,13,14304.89,1393.68,14707.16,3,15760.58,236.43,1223.93,1402.99
2497,49,10730.69,1350.03,11359.02,1,12145.78,177.79,1228.05,1360.05
2498,2,84810.51,1057.33,85259.25,5,85843.08,1411.27,1225.11,1068.48
2499,5,34126.71,939.72,34581.33,1,35074.21,566.96,1243.78,956.36
2500,44,19819.86,2028.98,20410.96,2,21839.03,327.49,1197.90,2035.03
2501,27,14922.39,1226.80,15475.86,4,16152.92,246.71,1274.00,1255.09
2502,32,57825.87,1004.53,58389.86,0,58834.01,961.35,1190.19,1026.29
2503,21,52742.34,1580.02,53339.75,8,54449.79,877.60,1229.07,1582.37
2504,8,55754.22,1049.79,56104.27,2,56893.21,926.72,1229.21,1060.14
2505,38,7750.24,835.14,8261.27,6,8600.39,126.73,1246.01,854.01
2506,8,77369.88,1553.23,77754.32,9,79205.12,1286.69,1229.21,1580.96
2507,50,33696.68,831.71,34087.72,0,34586.48,560.54,1203.29,845.30
2508,3,27188.82,1283.72,27782.00,3,28578.21,451.25,1201.25,1292.80
2509,44,40089.53,1148.60,40702.10,2,41345.02,665.80,1197.90,1165.81
2510,3,33773.13,1272.34,34546.65,5,34991.32,561.70,1201.25,1279.64
2511,22,74722.33,1301.68,75212.80,5,76044.91,1243.55,1222.09,1309.96
2512,6,80461.21,1505.72,80781.34,4,81948.93,1338.14,1224.18,1523.32
2513,2,26330.67,1369.06,26910.61,3,27699.35,436.97,1225.11,1374.29
2514,23,74822.30,1453.58,75210.47,6,76245.33,1244.07,1262.18,1460.09
2515,44,67590.42,1106.37,68012.09,3,68642.34,1125.39,1197.90,1130.69
2516,2,80567.92,1118.13,81158.85,6,81692.17,1340.36,1225.11,1133.92
2517,38,21362.55,962.56,21827.95,3,22401.61,353.88,1246.01,967.70
2518,17,49969.34,1351.30,50510.71,3,51426.14,830.82,1259.72,1353.47
2519,35,23897.15,838.27,24391.64,6,24772.77,395.34,1275.43,838.28
2520,34,71277.32,1884.47,71845.13,8,73302.38,1186.70,1231.68,1884.79
2521,23,627.53,1258.55,1077.81,1,1904.31,7.67,1262.18,1281.18
2522,30,48943.32,1420.31,49281.10,9,50611.10,813.34,1177.83,1432.51
2523,8,29398.26,1164.27,30011.00,3,30583.80,488.45,1229.21,1167.72
2524,22,28048.07,355.99,28456.02,2,28382.94,464.66,1222.09,369.77
2525,44,55831.42,1087.90,56369.94,0,56993.13,928.67,1197.90,1115.27
2526,36,73725.96,1393.36,74257.59,7,75382.85,1226.14,1217.08,1405.40
2527,5,52741.14,2286.51,53211.30,11,55282.89,877.24,1243.78,2287.22
2528,13,73876.26,1943.52,74370.86,9,76040.38,1228.57,1223.93,1949.86
2529,29,22997.59,1224.31,23485.47,2,24275.69,381.02,1212.03,-1.00
2530,31,44961.89,1854.99,45159.51,9,47057.34,748.08,1254.33,1862.23
2531,47,39064.32,914.09,39560.99,5,40084.33,648.77,1239.46,942.41
2532,16,1089.08,977.17,1612.98,0,2034.67,16.77,1244.70,1002.76
2533,42,48218.00,1494.23,48829.11,7,49934.43,801.81,1199.29,1515.54
2534,30,57236.14,656.69,57550.58,5,57921.66,952.60,1177.83,665.04
2535,16,51204.05,1307.88,51745.02,3,52492.36,852.36,1244.70,1310.35
2536,12,63700.01,1212.21,64031.93,2,65030.85,1060.24,1166.39,1235.81
2537,17,49488.10,1256.61,50129.87,6,50827.51,822.73,1259.72,1262.57
2538,16,5885.01,690.63,6309.10,2,6566.16,96.12,1244.70,714.48
2539,12,10181.07,1148.33,10748.33,5,11412.48,167.68,1166.39,1172.59
2540,8,51625.13,1473.04,52277.25,8,53262.80,858.92,1229.21,1495.32
2541,20,23900.42,975.77,24366.04,2,24866.65,395.97,1228.61,978.45
2542,3,7025.85,998.17,7428.41,3,8124.12,114.69,1201.25,1007.34
2543,16,37220.63,1629.07,37671.21,5,38952.18,618.63,1244.70,1631.77
2544,30,48059.21,1689.08,48687.50,5,49834.89,798.22,1177.83,1706.86
2545,45,28540.94,1250.94,29121.96,2,29910.97,473.39,1237.68,1275.14
2546,23,62391.04,1352.10,62965.02,2,63702.99,1037.42,1262.18,1373.31
2547,28,55715.06,1031.28,56396.69,2,56783.08,927.03,1238.69,1057.59
2548,40,28815.58,868.75,29286.98,4,29707.88,479.26,1223.21,868.89
2549,5,65384.83,1156.53,65877.34,1,66589.74,1087.02,1243.78,1186.51
2550,20,56205.94,1032.37,56754.53,2,57288.17,934.12,1228.61,1035.69
2551,40,55150.06,1277.07,55464.17,5,56480.48,917.92,1223.21,1278.60
2552,44,47921.05,1777.53,48536.20,7,49874.38,796.94,1197.90,1794.16
2553,1,1123.43,1637.19,1518.82,3,2709.74,16.40,1229.10,1641.21
2554,30,60316.47,1238.01,60830.27,3,61556.19,1002.97,1177.83,1240.02
2555,21,32653.25,1156.40,33220.20,2,33878.53,541.50,1229.07,1161.65
2556,20,81518.31,977.84,81932.18,1,82504.08,1357.36,1228.61,994.11
2557,6,70785.48,1718.33,71158.32,11,72718.52,1177.90,1224.18,1741.97
2558,22,50848.47,1233.84,51324.66,3,52199.87,846.28,1222.09,1249.59
2559,18,21895.27,1552.48,22451.07,3,23518.43,363.14,1204.49,1558.27
2560,8,17663.00,1086.85,18224.85,5,18855.75,293.35,1229.21,1104.96
2561,39,29577.04,1106.87,30080.78,3,30692.58,490.15,1229.33,1113.25
2562,32,41298.72,1355.69,41654.42,1,42694.72,686.26,1190.19,1377.06
2563,33,25742.04,967.26,26088.81,5,26688.16,426.33,1210.49,-1.00
2564,16,44557.10,1511.16,45134.68,4,46083.45,741.50,1244.70,1518.99
2565,12,14375.30,961.32,14866.26,4,15319.33,238.13,1166.39,987.42
2566,38,84565.51,862.74,85153.37,3,85465.72,1407.91,1246.01,863.05
2567,34,9431.08,1073.32,9885.36,2,10549.44,155.41,1231.68,1100.47
2568,14,80676.32,697.02,81150.53,4,81345.18,1342.00,1223.04,721.51
2569,36,79039.53,1037.11,79546.30,2,80172.48,1315.55,1217.08,1064.13
2570,33,45475.70,1630.56,46106.19,8,47261.98,756.52,1210.49,1634.89
2571,23,62700.05,1234.41,63276.42,2,63952.39,1043.87,1262.18,1240.71
2572,50,37744.11,1624.57,38128.24,3,39338.03,627.91,1203.29,1629.32
2573,45,54586.19,1434.22,55081.70,3,55994.16,907.25,1237.68,1442.24
2574,2,29539.14,998.71,30107.21,3,30565.75,490.43,1225.11,1003.45
2575,41,26167.28,1174.19,26787.33,2,27390.83,433.67,1199.85,1194.62
2576,21,50100.93,1216.67,50907.98,3,51270.94,832.65,1229.07,1246.14
2577,2,43114.65,1392.47,43488.01,6,44470.40,717.31,1225.11,1412.47
2578,27,50149.09,1241.60,50713.56,4,51391.78,834.53,1274.00,1269.59
2579,9,24918.12,1039.61,25510.48,4,25912.03,412.79,1209.60,1053.10
2580,1,31851.71,939.69,32400.14,3,32856.09,528.42,1229.10,939.90
2581,11,7354.15,1107.94,7854.37,0,8564.60,120.81,1250.04,1120.92
2582,3,4585.97,932.46,5040.02,3,5586.16,75.28,1201.25,-1.00
2583,23,21960.15,1322.09,22449.37,5,23329.07,364.98,1262.18,1324.29
2584,26,6509.51,1034.95,7030.06,2,7654.66,106.92,1223.49,1061.79
2585,4,9027.24,1641.79,9547.85,5,10678.78,149.44,1206.64,1643.55
2586,18,70324.62,1587.97,70940.69,8,72035.71,1170.62,1204.49,1608.33
2587,6,3469.03,1094.84,3967.07,2,4518.90,55.98,1224.18,1100.56
2588,35,57007.23,1178.22,57548.40,3,58289.48,948.88,1275.43,1189.95
2589,22,23621.50,754.45,24255.35,2,24490.82,392.48,1222.09,760.69
2590,43,75469.12,1424.92,76020.46,12,77024.76,1255.03,1249.83,1426.28
2591,15,42033.59,650.10,42650.39,5,42789.08,698.39,1236.04,669.32
2592,22,26573.94,819.19,27050.40,1,27362.58,440.03,1222.09,820.99
2593,37,44825.50,1502.48,45303.12,6,46333.93,745.40,1252.55,1512.05
2594,42,33142.43,1436.35,33355.07,7,34834.42,550.02,1199.29,1448.65
2595,12,48840.17,1387.96,49367.51,7,50419.67,812.59,1166.39,1394.40
2596,47,10029.84,1375.97,10380.48,7,11665.55,164.93,1239.46,1395.54
2597,49,86215.53,1349.62,86619.17,3,87627.22,1435.67,1228.05,1366.90
2598,42,36828.28,1016.02,37469.22,3,37952.06,612.80,1199.29,1034.90
2599,38,30258.91,896.36,30878.61,6,31174.48,501.45,1246.01,913.43
2600,18,61488.72,1374.82,62002.19,4,62896.15,1022.70,1204.49,1401.88
2601,45,31612.14,1451.69,32148.60,3,33142.52,524.02,1237.68,1477.83
2602,35,72094.96,1265.18,72680.59,9,73655.04,1199.91,1275.43,1277.22
2603,30,39348.32,991.91,39939.95,1,40345.27,654.15,1177.83,1001.77
2604,24,62277.93,1105.34,62700.05,2,63491.90,1036.16,1273.36,1132.94
2605,42,9428.68,847.35,9975.77,3,10339.60,154.73,1199.29,859.61
2606,30,73232.59,1264.49,73619.09,2,74599.50,1218.41,1177.83,1271.85
2607,14,63737.08,997.74,64284.21,0,64723.29,1059.43,1223.04,1015.56
2608,6,18355.38,1222.26,18787.77,1,19646.71,304.87,1224.18,1239.83
2609,3,12697.69,660.15,13183.94,0,13374.30,209.21,1201.25,661.30
2610,16,27427.30,1242.02,27826.22,3,28684.06,455.46,1244.70,1260.11
2611,7,84414.13,742.10,84935.01,0,85125.37,1405.54,1210.21,770.15
2612,14,22311.50,1331.91,22731.56,2,23635.49,369.84,1223.04,1340.70
2613,9,39530.00,843.02,40324.31,1,40456.40,656.82,1209.60,847.82
2614,15,2670.19,1171.88,3050.17,2,3894.34,43.23,1236.04,1183.14
2615,21,34404.69,1361.39,35069.97,0,35750.08,572.01,1229.07,1362.33
2616,35,49471.03,1376.66,49964.15,12,51113.46,822.70,1275.43,1384.04
2617,2,82459.02,669.09,82963.71,3,83239.22,1372.50,1225.11,670.57
2618,27,44744.10,1482.92,45325.90,5,46243.36,744.10,1274.00,1503.80
2619,2,70848.70,1189.12,71230.32,8,72330.85,1179.51,1225.11,1196.27
2620,35,47332.35,1035.68,47961.86,4,48346.22,787.86,1275.43,1055.00
2621,18,3700.25,974.63,4201.06,2,4624.39,58.73,1204.49,999.56
2622,14,27389.93,1506.82,27619.88,0,28844.29,453.61,1223.04,1523.79
2623,20,49845.52,949.75,50367.09,5,50851.62,828.79,1228.61,-1.00
2624,18,82310.72,599.67,82800.21,0,82973.98,1368.86,1204.49,-1.00
2625,10,74369.70,1815.14,74820.60,11,76417.83,1237.15,1271.32,1820.71
2626,25,19798.19,961.46,20279.71,2,20850.40,328.83,1205.71,969.03
2627,2,19091.62,1172.02,19782.15,1,20326.13,316.96,1225.11,1172.95
2628,25,17551.28,1175.08,18133.90,6,18801.88,289.69,1205.71,1184.96
2629,33,79839.51,674.85,80171.35,1,80553.92,1328.40,1210.49,675.39
2630,36,73831.54,1874.60,74134.38,5,75689.06,1227.84,1217.08,1888.86
2631,31,67117.72,876.03,67555.40,9,68138.01,1115.83,1254.33,899.93
2632,14,34046.07,1024.63,34709.48,3,35182.95,565.54,1223.04,1036.83
2633,1,43644.32,1531.50,44262.28,9,45341.51,726.31,1229.10,1552.42
2634,46,40200.86,1085.24,40586.37,1,41271.90,668.64,1205.78,1092.25
2635,16,21961.59,1365.11,22347.70,3,23430.86,364.89,1244.70,1373.76
2636,46,43717.07,1501.98,44225.17,5,45322.63,727.24,1205.78,1524.34
2637,3,2744.17,1068.56,3218.88,4,3839.19,43.92,1201.25,1082.33
2638,35,11462.60,1263.61,11758.36,4,12845.60,189.81,1275.43,1265.88
2639,41,76681.35,1753.97,77143.29,7,78587.26,1276.69,1199.85,1755.75
2640,6,65058.63,1500.35,65429.07,6,66578.52,1082.42,1224.18,1517.34
2641,25,36636.65,944.96,36972.98,1,37549.39,608.93,1205.71,949.95
2642,13,44797.91,1189.66,45190.05,4,46009.07,744.70,1223.93,1196.87
2643,34,32079.40,1424.78,32406.36,7,33803.30,532.80,1231.68,-1.00
2644,8,64140.72,1843.29,64609.68,8,66165.50,1066.72,1229.21,1864.60
2645,21,67926.24,1198.01,68276.31,2,69145.19,1129.23,1229.07,1199.70
2646,34,66020.78,989.87,66472.61,5,67128.02,1099.13,1231.68,1004.12
2647,4,62505.56,871.24,63016.60,3,63352.86,1040.56,1206.64,893.27
2648,25,17831.51,1575.48,18398.00,5,19471.01,294.49,1205.71,1591.82
2649,15,29321.37,1277.50,29769.47,2,30639.54,486.68,1236.04,1287.20
2650,4,40746.61,1450.68,41419.54,4,42289.15,676.58,1206.64,1453.00
2651,45,28666.37,1043.77,29226.84,1,29739.08,476.34,1237.68,1068.26
2652,12,65386.30,575.29,66006.36,3,65995.73,1087.11,1166.39,585.74
2653,32,28627.01,1482.98,29197.49,4,30123.15,474.27,1190.19,1492.52
2654,32,12079.51,904.93,12537.73,2,13050.40,199.05,1190.19,919.81
2655,28,34549.80,1083.94,34994.98,2,35691.91,574.62,1238.69,1090.85
2656,13,84832.04,1520.03,85325.62,4,86440.13,1411.08,1223.93,1525.33
2657,31,19671.25,1044.33,20267.89,3,20736.20,325.27,1254.33,1049.82
2658,14,53040.61,1129.99,53509.12,5,54151.03,881.51,1223.04,1157.21
2659,20,37473.28,1391.78,37758.26,4,38879.84,623.48,1228.61,1408.79
