order_id,merchant_id,confirm_time,true_kpt,rider_arrival_time,restaurent_load,for_time,order_time
2118,4,1772320670.00,1112.00,1772321793.00,0.17,1772321814.76,370.00
4237,86,1772320674.00,1630.00,1772322216.00,0.61,1772322398.20,370.00
2887,176,1772320707.00,1892.00,1772322560.00,0.70,1772322699.52,371.00
4922,7,1772320740.00,1736.00,1772322465.00,0.58,1772322537.45,371.00
3749,94,1772320744.00,1565.00,1772322495.00,0.60,1772322399.60,372.00
2764,27,1772320745.00,1386.00,1772322369.00,0.29,1772322179.16,372.00
2563,34,1772320750.00,1153.00,1772322067.00,0.29,1772322104.29,372.00
221,124,1772320764.00,1529.00,1772322304.00,0.62,1772322380.29,372.00
125,200,1772320765.00,1425.00,1772322346.00,0.35,1772322390.25,372.00
510,79,1772320782.00,1329.00,1772322237.00,0.16,1772322258.81,372.00
1957,155,1772320786.00,1659.00,1772322368.00,0.53,1772322525.48,372.00
694,45,1772320791.00,1254.00,1772322065.00,0.23,1772322097.72,372.00
3277,73,1772320809.00,1322.00,1772322158.00,0.48,1772322205.36,373.00
2778,24,1772320827.00,1248.00,1772321990.00,0.32,1772322135.92,373.00
4462,121,1772320848.00,1702.00,1772322807.00,0.49,1772322868.17,373.00
4876,73,1772320858.00,1598.00,1772322430.00,0.25,1772322501.48,373.00
128,30,1772320859.00,1507.00,1772322398.00,0.58,1772322445.36,373.00
1547,67,1772320867.00,1254.00,1772322385.00,0.17,1772322158.80,374.00
447,103,1772320871.00,1472.00,1772322415.00,0.53,1772322431.72,374.00
1713,10,1772320886.00,1114.00,1772321907.00,0.11,1772322031.72,374.00
2635,130,1772320891.00,1278.00,1772322122.00,0.15,1772322142.73,374.00
4422,19,1772320896.00,1367.00,1772322237.00,0.25,1772322306.52,374.00
1366,81,1772320919.00,1552.00,1772322439.00,0.37,1772323441.64,374.00
3227,61,1772320971.00,1224.00,1772322444.00,0.19,1772322230.92,375.00
1998,178,1772320972.00,1773.00,1772322714.00,0.50,1772322824.12,375.00
4227,169,1772321025.00,1535.00,1772322667.00,0.20,1772322692.89,376.00
2596,150,1772321027.00,1354.00,1772322272.00,0.36,1772322317.57,376.00
2265,20,1772321053.00,1780.00,1772322744.00,0.60,1772322915.00,377.00
3153,176,1772321053.00,1590.00,1772322765.00,0.27,1772322799.89,377.00
917,110,1772321078.00,1439.00,1772322470.00,0.70,1772322628.88,377.00
3647,195,1772321113.00,1506.00,1772322751.00,0.32,1772322791.41,378.00
3722,63,1772321122.00,1168.00,1772322517.00,0.35,1772322351.00,378.00
4907,196,1772321144.00,1758.00,1772323084.00,0.44,1772322968.56,378.00
423,53,1772321156.00,1440.00,1772322584.00,0.28,1772322639.96,378.00
4865,10,1772321182.00,1376.00,1772322771.00,0.39,1772322820.17,379.00
4560,149,1772321190.00,1360.00,1772322691.00,0.25,1772322723.49,379.00
1492,7,1772321217.00,1430.00,1772322620.00,0.11,1772322685.84,379.00
3299,8,1772321227.00,1719.00,1772323056.00,0.47,1772323029.40,380.00
2005,4,1772321236.00,1527.00,1772322744.00,0.49,1772322836.44,380.00
3288,27,1772321263.00,1646.00,1772322961.00,0.46,1772322990.60,380.00
3017,3,1772321302.00,1563.00,1772323152.00,0.42,1772322944.52,381.00
367,109,1772321358.00,1297.00,1772322571.00,0.15,1772322693.00,382.00
1873,23,1772321403.00,1209.00,1772322696.00,0.32,1772322675.52,383.00
4590,122,1772321419.00,1696.00,1772323251.00,0.64,1772323214.56,383.00
4331,62,1772321426.00,1451.00,1772322961.00,0.64,1772322972.56,383.00
3731,106,1772321452.00,1009.00,1772322682.00,0.18,1772322496.72,383.00
1298,149,1772321474.00,1358.00,1772322853.00,0.36,1772322898.69,384.00
1894,18,1772321481.00,1694.00,1772323282.00,0.54,1772323257.20,384.00
2666,80,1772321490.00,1623.00,1772323083.00,0.65,1772323163.13,384.00
2194,191,1772321523.00,1384.00,1772323151.00,0.26,1772323184.81,385.00
705,27,1772321545.00,1630.00,1772323154.00,0.54,1772323262.16,385.00
3400,69,1772321572.00,1380.00,1772323164.00,0.24,1772323007.80,385.00
4932,14,1772321581.00,1356.00,1772323021.00,0.47,1772323010.76,385.00
1329,112,1772321581.00,1391.00,1772323091.00,0.10,1772323105.37,385.00
3598,15,1772321634.00,1827.00,1772323560.00,0.65,1772323551.88,386.00
1844,182,1772321660.00,1283.00,1772323059.00,0.11,1772322967.68,387.00
1249,141,1772321663.00,1118.00,1772322728.00,0.22,1772322756.41,387.00
1815,10,1772321670.00,1515.00,1772323215.00,0.26,1772323248.21,387.00
2601,75,1772321680.00,1202.00,1772322851.00,0.18,1772322917.08,387.00
1786,70,1772321745.00,1450.00,1772323214.00,0.51,1772323278.08,388.00
93,38,1772321750.00,1507.00,1772323284.00,0.53,1772323339.84,388.00
2,164,1772321751.00,1241.00,1772322893.00,0.35,1772323052.36,388.00
335,2,1772321788.00,1592.00,1772323623.00,0.51,1772323455.32,389.00
4780,109,1772321798.00,1731.00,1772323627.00,0.54,1772323619.80,389.00
2089,73,1772321820.00,1276.00,1772323001.00,0.27,1772323155.16,389.00
2978,156,1772321858.00,1667.00,1772323572.00,0.38,1772323587.08,390.00
343,140,1772321891.00,1614.00,1772323745.00,0.56,1772323587.80,391.00
884,8,1772321915.00,1595.00,1772323736.00,0.67,1772323618.40,391.00
4617,16,1772321937.00,1760.00,1772323607.00,0.69,1772323691.81,391.00
3012,164,1772321956.00,1585.00,1772323736.00,0.59,1772323809.53,392.00
1675,156,1772321979.00,1406.00,1772323594.00,0.47,1772323652.53,392.00
399,45,1772322016.00,1868.00,1772324116.00,0.65,1772324195.89,393.00
2080,69,1772322019.00,1567.00,1772323667.00,0.66,1772323676.44,393.00
1493,108,1772322020.00,1369.00,1772323552.00,0.69,1772323637.05,393.00
2240,154,1772322021.00,1245.00,1772323350.00,0.18,1772323374.33,393.00
4041,143,1772322037.00,1243.00,1772323321.00,0.43,1772323359.20,393.00
943,29,1772322041.00,1562.00,1772323518.00,0.64,1772323698.16,393.00
4166,105,1772322078.00,1544.00,1772323589.00,0.29,1772323678.92,394.00
2634,150,1772322091.00,1655.00,1772323826.00,0.44,1772323827.04,394.00
1124,180,1772322095.00,1630.00,1772323817.00,0.45,1772323806.24,394.00
948,132,1772322096.00,1291.00,1772323479.00,0.63,1772323488.24,394.00
988,195,1772322119.00,1383.00,1772323730.00,0.61,1772323599.84,394.00
2527,132,1772322123.00,1351.00,1772323543.00,0.65,1772323563.36,395.00
1484,150,1772322136.00,1192.00,1772323599.00,0.35,1772323643.61,395.00
2481,14,1772322138.00,1736.00,1772323800.00,0.42,1772323942.28,395.00
2124,72,1772322149.00,1200.00,1772323495.00,0.34,1772323401.28,395.00
2473,197,1772322150.00,1266.00,1772323315.00,0.47,1772323373.41,395.00
1926,74,1772322158.00,1582.00,1772323768.00,0.30,1772323806.25,395.00
332,64,1772322166.00,1548.00,1772323873.00,0.46,1772323790.56,395.00
2209,86,1772322177.00,1633.00,1772323952.00,0.45,1772324008.37,395.00
3996,106,1772322202.00,1496.00,1772323697.00,0.58,1772323768.37,396.00
2142,22,1772322203.00,1092.00,1772323489.00,0.13,1772323507.09,396.00
686,49,1772322205.00,1642.00,1772324096.00,0.41,1772323912.72,396.00
2079,157,1772322249.00,1483.00,1772323666.00,0.61,1772323821.32,397.00
4966,60,1772322270.00,1701.00,1772324256.00,0.63,1772324069.08,397.00
2795,91,1772322303.00,1473.00,1772324057.00,0.23,1772324086.97,398.00
102,32,1772322330.00,1104.00,1772323573.00,0.26,1772323606.21,398.00
4307,150,1772322338.00,1287.00,1772323731.00,0.64,1772323721.28,398.00
2152,98,1772322338.00,1046.00,1772323427.00,0.22,1772323426.52,398.00
4565,145,1772322344.00,1646.00,1772323982.00,0.62,1772324080.92,398.00
4265,42,1772322369.00,1514.00,1772324054.00,0.30,1772323935.12,399.00
4046,109,1772322396.00,1570.00,1772324068.00,0.49,1772324050.04,399.00
2347,12,1772322423.00,1068.00,1772323447.00,0.16,1772323526.84,400.00
2693,40,1772322457.00,1412.00,1772323813.00,0.28,1772323912.84,400.00
1082,36,1772322472.00,1365.00,1772323797.00,0.25,1772323829.37,400.00
4720,154,1772322474.00,1288.00,1772323644.00,0.57,1772323714.65,400.00
2595,123,1772322477.00,1742.00,1772324142.00,0.47,1772324200.29,400.00
1433,6,1772322493.00,1866.00,1772324403.00,0.63,1772324481.21,401.00
3881,149,1772322506.00,1659.00,1772324241.00,0.38,1772324225.96,401.00
4973,24,1772322511.00,1095.00,1772323799.00,0.32,1772323839.77,401.00
2957,98,1772322527.00,1484.00,1772323933.00,0.16,1772323953.97,401.00
873,26,1772322532.00,1414.00,1772323963.00,0.36,1772324008.21,401.00
1501,189,1772322553.00,1817.00,1772324377.00,0.59,1772324465.56,402.00
4693,87,1772322573.00,1312.00,1772323800.00,0.36,1772323845.69,402.00
2428,185,1772322592.00,1405.00,1772323885.00,0.60,1772323959.85,402.00
1742,137,1772322606.00,1064.00,1772323967.00,0.27,1772323718.64,403.00
1564,165,1772322616.00,1315.00,1772323909.00,0.53,1772323975.09,403.00
2633,102,1772322617.00,1666.00,1772324241.00,0.45,1772324361.00,403.00
1475,127,1772322631.00,1434.00,1772324238.00,0.59,1772324310.93,403.00
2961,126,1772322653.00,1137.00,1772323692.00,0.32,1772323732.17,403.00
132,38,1772322659.00,1318.00,1772324235.00,0.43,1772324288.49,403.00
2059,121,1772322671.00,1122.00,1772324026.00,0.22,1772323832.16,404.00
3816,161,1772322685.00,1208.00,1772324022.00,0.30,1772323938.64,404.00
4154,160,1772322709.00,1462.00,1772324229.00,0.39,1772324240.68,404.00
4490,102,1772322742.00,1439.00,1772324310.00,0.69,1772324284.68,405.00
1144,55,1772322761.00,1405.00,1772324095.00,0.60,1772324262.24,405.00
3255,89,1772322850.00,1679.00,1772324602.00,0.45,1772324596.36,407.00
2074,81,1772322876.00,1479.00,1772324434.00,0.34,1772324419.44,407.00
2720,198,1772322897.00,1521.00,1772324302.00,0.18,1772324459.08,407.00
2275,83,1772322903.00,1481.00,1772324340.00,0.44,1772324395.29,408.00
4953,136,1772322937.00,1719.00,1772324940.00,0.68,1772324755.12,408.00
2445,143,1772322943.00,1184.00,1772324330.00,0.22,1772324166.92,408.00
3131,8,1772322946.00,1284.00,1772324487.00,0.18,1772324280.12,408.00
2922,36,1772322946.00,1056.00,1772324007.00,0.23,1772324039.96,408.00
3426,182,1772322968.00,1476.00,1772324554.00,0.69,1772324541.28,409.00
2011,102,1772322995.00,1271.00,1772324264.00,0.45,1772324343.12,409.00
3360,48,1772323006.00,1469.00,1772324735.00,0.65,1772324565.64,409.00
3278,123,1772323010.00,1826.00,1772324831.00,0.55,1772324899.25,409.00
2496,60,1772323056.00,1737.00,1772324690.00,0.65,1772324770.01,410.00
2326,61,1772323059.00,1683.00,1772325031.00,0.39,1772324804.44,410.00
1530,111,1772323081.00,1197.00,1772324323.00,0.38,1772324340.36,410.00
970,58,1772323115.00,1554.00,1772324869.00,0.58,1772324749.84,411.00
157,73,1772323119.00,1683.00,1772324708.00,0.42,1772324760.89,411.00
1662,14,1772323128.00,1462.00,1772324876.00,0.44,1772324931.05,411.00
1974,25,1772323135.00,1528.00,1772324895.00,0.15,1772324709.64,411.00
3419,199,1772323156.00,1568.00,1772324868.00,0.14,1772324886.93,412.00
4882,94,1772323192.00,1327.00,1772324488.00,0.17,1772324551.88,412.00
525,119,1772323201.00,1472.00,1772324965.00,0.14,1772324711.32,412.00
3000,40,1772323237.00,1352.00,1772324576.00,0.45,1772324632.25,413.00
629,137,1772323238.00,1243.00,1772324600.00,0.20,1772324626.61,413.00
381,176,1772323250.00,1668.00,1772325147.00,0.65,1772325014.52,413.00
1755,133,1772323316.00,1265.00,1772324846.00,0.58,1772324672.08,414.00
2283,138,1772323325.00,1633.00,1772324846.00,0.38,1772325020.60,415.00
3907,161,1772323333.00,1593.00,1772324806.00,0.67,1772324888.41,415.00
156,54,1772323344.00,1513.00,1772325019.00,0.37,1772325065.89,415.00
4814,136,1772323349.00,1166.00,1772324653.00,0.24,1772324684.29,415.00
3186,193,1772323356.00,1011.00,1772324509.00,0.14,1772324403.04,415.00
3457,190,1772323392.00,1458.00,1772324810.00,0.45,1772324866.01,416.00
3,64,1772323411.00,1571.00,1772325259.00,0.64,1772325337.45,416.00
4577,45,1772323415.00,1242.00,1772324802.00,0.41,1772324853.09,416.00
3484,143,1772323418.00,1481.00,1772324839.00,0.57,1772324980.52,416.00
2231,194,1772323427.00,1407.00,1772324876.00,0.33,1772324893.60,416.00
1200,175,1772323436.00,1606.00,1772325135.00,0.21,1772325162.33,416.00
2893,188,1772323452.00,1541.00,1772325273.00,0.19,1772325298.17,417.00
1159,150,1772323456.00,1176.00,1772324726.00,0.36,1772324701.08,417.00
1855,47,1772323461.00,1444.00,1772325000.00,0.47,1772325058.53,417.00
672,107,1772323505.00,1212.00,1772324669.00,0.17,1772324759.76,418.00
438,139,1772323511.00,1795.00,1772325237.00,0.64,1772325315.93,418.00
2710,145,1772323517.00,1076.00,1772324744.00,0.13,1772324629.12,418.00
4626,29,1772323544.00,1139.00,1772324855.00,0.23,1772324885.33,418.00
4049,15,1772323550.00,1301.00,1772324972.00,0.49,1772325033.05,418.00
1096,102,1772323567.00,1244.00,1772324919.00,0.56,1772324987.85,419.00
4098,199,1772323583.00,1370.00,1772325001.00,0.18,1772325003.20,419.00
4052,111,1772323598.00,1460.00,1772325106.00,0.63,1772325154.36,419.00
4074,47,1772323604.00,1084.00,1772324741.00,0.20,1772324740.64,419.00
210,31,1772323607.00,1600.00,1772325381.00,0.39,1772325267.68,419.00
825,80,1772323616.00,1210.00,1772324718.00,0.26,1772324878.08,419.00
3312,70,1772323623.00,1508.00,1772325155.00,0.42,1772325207.17,420.00
3030,50,1772323648.00,1361.00,1772325113.00,0.28,1772325056.24,420.00
4513,31,1772323724.00,1461.00,1772325365.00,0.24,1772325225.56,421.00
4480,196,1772323727.00,1607.00,1772325223.00,0.56,1772325292.93,421.00
2133,169,1772323735.00,1707.00,1772325718.00,0.54,1772325530.68,421.00
1185,157,1772323743.00,1514.00,1772325197.00,0.68,1772325280.25,422.00
3328,199,1772323753.00,1731.00,1772325752.00,0.55,1772325574.24,422.00
2650,65,1772323753.00,1521.00,1772325531.00,0.24,1772325561.57,422.00
4321,99,1772323769.00,1574.00,1772325501.00,0.51,1772325419.20,422.00
2501,77,1772323791.00,1574.00,1772325470.00,0.19,1772325407.16,422.00
1796,161,1772323817.00,1853.00,1772325967.00,0.70,1772325775.76,423.00
3043,20,1772323837.00,1422.00,1772325320.00,0.41,1772325335.32,423.00
144,52,1772323846.00,1406.00,1772325290.00,0.67,1772325342.64,423.00
3187,41,1772323847.00,1362.00,1772325315.00,0.19,1772325340.05,423.00
4700,123,1772323853.00,1460.00,1772325522.00,0.69,1772325425.28,423.00
3321,76,1772323875.00,1730.00,1772325864.00,0.46,1772325671.68,424.00
1840,191,1772323877.00,1608.00,1772325773.00,0.21,1772325539.08,424.00
2695,136,1772323899.00,1552.00,1772325371.00,0.28,1772325497.84,424.00
1975,115,1772323915.00,1450.00,1772325537.00,0.67,1772325456.40,424.00
2075,139,1772323923.00,1756.00,1772325957.00,0.68,1772326040.61,425.00
3882,172,1772323924.00,1636.00,1772325490.00,0.50,1772325634.88,425.00
2004,80,1772323924.00,1587.00,1772325396.00,0.51,1772325459.81,425.00
4440,150,1772323967.00,1829.00,1772326006.00,0.65,1772326085.77,425.00
2145,101,1772323969.00,1499.00,1772325662.00,0.20,1772325515.60,425.00
3619,70,1772323978.00,1696.00,1772325861.00,0.44,1772325744.28,425.00
1367,136,1772324008.00,1360.00,1772325256.00,0.67,1772325338.77,426.00
3630,151,1772324039.00,1059.00,1772325180.00,0.16,1772325201.69,426.00
373,109,1772324070.00,1568.00,1772325807.00,0.59,1772325736.40,427.00
3915,180,1772324079.00,1220.00,1772325559.00,0.48,1772325383.12,427.00
4175,8,1772324084.00,1206.00,1772325303.00,0.31,1772325342.69,427.00
3669,128,1772324085.00,1590.00,1772325763.00,0.60,1772325837.85,427.00
3931,199,1772324089.00,1725.00,1772325785.00,0.68,1772325912.12,427.00
3595,31,1772324092.00,1479.00,1772325798.00,0.42,1772325850.65,427.00
2732,85,1772324114.00,1156.00,1772325290.00,0.34,1772325332.45,428.00
2151,32,1772324172.00,1463.00,1772325772.00,0.16,1772325793.21,429.00
1766,192,1772324178.00,1602.00,1772325965.00,0.65,1772325883.00,429.00
3883,140,1772324184.00,1251.00,1772325699.00,0.40,1772325493.36,429.00
625,24,1772324256.00,1285.00,1772325423.00,0.57,1772325493.41,430.00
1780,51,1772324263.00,1554.00,1772325835.00,0.29,1772325871.69,430.00
3188,13,1772324272.00,1411.00,1772325939.00,0.41,1772325755.60,430.00
3183,173,1772324273.00,1515.00,1772326023.00,0.40,1772326073.13,430.00
2692,72,1772324276.00,1358.00,1772325695.00,0.29,1772325731.57,430.00
4877,186,1772324294.00,1472.00,1772326053.00,0.32,1772325833.76,431.00
1631,41,1772324295.00,1631.00,1772326078.00,0.31,1772325976.20,431.00
3944,55,1772324308.00,1404.00,1772325690.00,0.58,1772325791.12,431.00
2168,98,1772324341.00,1182.00,1772325575.00,0.38,1772325581.48,431.00
2607,73,1772324343.00,1757.00,1772326154.00,0.60,1772326188.64,432.00
651,94,1772324343.00,1094.00,1772325625.00,0.30,1772325491.60,432.00
4475,38,1772324352.00,1143.00,1772325676.00,0.31,1772325545.96,432.00
4566,153,1772324377.00,1770.00,1772326040.00,0.50,1772326102.01,432.00
3852,31,1772324395.00,1342.00,1772325630.00,0.34,1772325806.92,432.00
4118,157,1772324418.00,1804.00,1772326425.00,0.60,1772326322.64,433.00
2904,66,1772324449.00,1743.00,1772326425.00,0.43,1772326269.12,433.00
4022,113,1772324476.00,1519.00,1772326109.00,0.27,1772326048.40,434.00
3868,188,1772324487.00,1393.00,1772325883.00,0.39,1772325931.69,434.00
593,58,1772324501.00,1582.00,1772326346.00,0.27,1772326381.13,434.00
1787,130,1772324511.00,1580.00,1772326232.00,0.37,1772326278.77,434.00
501,61,1772324516.00,1251.00,1772325966.00,0.18,1772325809.72,434.00
551,15,1772324517.00,1313.00,1772325873.00,0.12,1772325889.53,434.00
521,64,1772324547.00,1673.00,1772326454.00,0.69,1772326538.69,435.00
735,106,1772324559.00,1315.00,1772326015.00,0.68,1772326099.33,435.00
4301,47,1772324565.00,1655.00,1772326378.00,0.45,1772326293.24,435.00
2476,115,1772324572.00,1570.00,1772326153.00,0.19,1772326175.16,435.00
3972,187,1772324608.00,1782.00,1772326564.00,0.49,1772326625.17,436.00
570,28,1772324630.00,1412.00,1772326089.00,0.31,1772326127.97,436.00
1471,92,1772324630.00,1742.00,1772326253.00,0.60,1772326327.85,436.00
4998,190,1772324650.00,1857.00,1772326787.00,0.61,1772326593.68,437.00
49,27,1772324650.00,1325.00,1772326268.00,0.68,1772326351.49,437.00
203,5,1772324680.00,1467.00,1772326275.00,0.57,1772326230.40,437.00
200,5,1772324690.00,1502.00,1772326138.00,0.55,1772326284.48,437.00
3634,59,1772324691.00,1694.00,1772326611.00,0.50,1772326462.52,437.00
1528,112,1772324691.00,1265.00,1772326011.00,0.32,1772326051.53,437.00
4296,68,1772324706.00,1476.00,1772326136.00,0.13,1772326210.36,438.00
4897,128,1772324708.00,1241.00,1772325928.00,0.40,1772325977.89,438.00
3483,152,1772324713.00,1523.00,1772326452.00,0.37,1772326293.52,438.00
2536,33,1772324732.00,1421.00,1772326138.00,0.41,1772326189.09,438.00
1261,164,1772324747.00,1648.00,1772326469.00,0.36,1772326453.32,438.00
2884,13,1772324749.00,1180.00,1772326035.00,0.23,1772326065.21,438.00
2540,155,1772324770.00,1353.00,1772326394.00,0.10,1772326155.12,439.00
2374,39,1772324780.00,1108.00,1772325824.00,0.19,1772325923.44,439.00
498,89,1772324788.00,1308.00,1772326367.00,0.49,1772326427.69,439.00
4715,8,1772324801.00,1311.00,1772326214.00,0.21,1772326153.32,439.00
3767,99,1772324810.00,1261.00,1772326019.00,0.11,1772326033.97,439.00
4145,95,1772324812.00,1365.00,1772326327.00,0.11,1772326203.20,439.00
3603,1,1772324825.00,1627.00,1772326676.00,0.54,1772326538.56,440.00
3394,149,1772324827.00,1207.00,1772325935.00,0.32,1772326099.92,440.00
1270,76,1772324832.00,1337.00,1772326468.00,0.28,1772326503.37,440.00
1083,121,1772324833.00,1224.00,1772326166.00,0.52,1772326146.28,440.00
1935,171,1772324869.00,1468.00,1772326609.00,0.21,1772326636.09,440.00
1960,199,1772324869.00,1713.00,1772326545.00,0.48,1772326605.45,440.00
4388,177,1772324874.00,1456.00,1772326317.00,0.12,1772326362.88,440.00
2201,115,1772324876.00,1408.00,1772326289.00,0.42,1772326359.52,440.00
1413,9,1772324935.00,1497.00,1772326439.00,0.45,1772326495.25,441.00
3018,24,1772324938.00,1475.00,1772326349.00,0.49,1772326410.65,441.00
1945,121,1772324952.00,1610.00,1772326795.00,0.38,1772326842.61,442.00
731,184,1772325075.00,1542.00,1772326618.00,0.50,1772326680.13,444.00
3310,32,1772325084.00,1219.00,1772326191.00,0.47,1772326371.64,444.00
1162,116,1772325086.00,1533.00,1772326695.00,0.23,1772326668.60,444.00
1570,139,1772325092.00,1343.00,1772326364.00,0.17,1772326466.52,444.00
299,184,1772325093.00,1466.00,1772326541.00,0.24,1772326607.40,444.00
1248,141,1772325117.00,1398.00,1772326400.00,0.69,1772326608.40,444.00
473,152,1772325123.00,1677.00,1772326966.00,0.44,1772327020.57,445.00
2980,16,1772325153.00,1518.00,1772326781.00,0.15,1772326702.52,445.00
2043,170,1772325161.00,1443.00,1772326529.00,0.53,1772327494.85,445.00
3178,115,1772325211.00,1454.00,1772326827.00,0.50,1772326889.61,446.00
